Level ID, Passable Space, Impassable Space, Playble Space Size, Unreachable Space Count, Unreachable Space Size,Room Count, Average Room Size, Biggest Room Size, Smallest Room Size, Decisions Per Room,Corridor Count, Average Corridor Size, Biggest Corridor Size, Smallest Corridor Size
38524,4439,5561,2013,6,2426,12,352.25,1306,35,1,7,30.28572,82,8
38525,3750,6250,1607,16,2143,22,160.8636,878,12,0.4545455,5,42.2,96,20
38526,3791,6209,1696,11,2095,20,178.1,734,1,0.8,8,28.625,55,6
38527,4178,5822,1673,6,2505,17,231.2353,741,7,1.294118,11,22.45455,41,8
38528,4339,5661,1583,8,2756,18,217.0556,890,6,1.055556,10,43.2,115,7
38529,3823,6177,1431,13,2392,27,127.4444,708,1,0.9259259,11,34.72727,71,8
38530,3669,6331,1919,12,1750,23,144.3913,899,6,0.8695652,9,38.66667,103,11
38531,3981,6019,2948,9,1033,21,167.4762,711,12,1,11,42.18182,113,6
38532,4556,5444,3516,7,1040,18,229.9444,1679,6,1.222222,9,46.33333,88,13
38533,4250,5750,2150,8,2100,21,182.4762,984,6,1.333333,13,32.15385,80,10
38534,3886,6114,2882,10,1004,20,180,1218,8,0.9,9,31.77778,64,8
38535,3784,6216,1680,12,2104,28,114.6429,655,6,0.8928571,10,57.4,153,8
38536,3812,6188,2668,12,1144,18,197.8889,1067,12,0.6666667,6,41.66667,62,23
38537,4233,5767,3914,11,319,24,159.75,1770,1,1,11,36.27273,72,12
38538,4736,5264,2399,8,2337,17,261,2399,6,0.8235294,7,42.71429,78,8
38539,4440,5560,1957,5,2483,21,187.4286,949,6,1.666667,17,29.64706,91,7
38540,4215,5785,2979,9,1236,19,203,937,9,0.9473684,9,39.77778,89,8
38541,3903,6097,1220,8,2683,18,201.6111,934,7,1.111111,10,27.4,55,8
38542,4223,5777,3204,8,1019,19,203,1578,5,1.157895,11,33.27273,93,13
38543,4486,5514,1449,7,3037,22,185.1364,935,16,1.363636,15,27.53333,70,8
38544,4401,5599,3547,13,854,23,182.7391,2028,6,0.7391304,9,22,43,7
38545,3269,6731,1453,15,1816,21,136.619,552,16,0.4285714,4,100,221,36
38546,3705,6295,1137,12,2568,19,187.8947,828,8,0.6315789,6,22.5,31,8
38547,4283,5717,2645,9,1638,19,208.4737,1106,7,1.105263,11,29.27273,71,8
38548,3931,6069,2046,13,1885,27,129.8889,638,6,0.8888889,13,32.61538,133,4
38549,4219,5781,3174,7,1045,16,247.5,1180,6,1,8,32.375,60,8
38550,4537,5463,2168,5,2369,14,297.0714,1010,6,1.428571,10,37.8,98,8
38551,4375,5625,1784,6,2591,16,259.0625,1052,22,1.125,9,25.55556,62,11
38552,5348,4652,4941,6,407,11,476.5454,4066,1,0.8181818,5,21.2,55,5
38553,4388,5612,3724,4,664,16,252.5625,796,6,1.375,11,31.54545,94,8
38554,4004,5996,2694,11,1310,18,213.6667,2467,12,0.7222222,7,22.57143,61,4
38555,3898,6102,1720,10,2178,18,202.2778,870,17,0.8888889,8,32.125,110,17
38556,3555,6445,2100,10,1455,24,131.7917,874,6,1,11,35.63636,75,4
38557,4175,5825,3269,12,906,19,204.5263,1424,12,1.157895,11,26.27273,50,8
38558,4301,5699,3442,8,859,16,251.5625,1707,10,1.1875,10,27.6,55,8
38559,3733,6267,2578,9,1155,23,141.7391,1019,7,1.130435,11,43,120,8
38560,4184,5816,2573,10,1611,15,263.6,1340,6,0.8666667,6,38.33333,98,11
38561,3466,6534,2000,17,1466,30,96.9,341,6,0.8666667,13,43,86,6
38562,3643,6357,2376,12,1267,21,165.7619,1480,27,0.7619048,8,20.25,32,8
38563,4163,5837,2061,4,2102,17,221.7647,1206,12,1.294118,11,35.72727,128,13
38564,4131,5869,2997,10,1134,23,164.8261,703,12,1.217391,14,24.28572,42,8
38565,3908,6092,2653,9,1255,23,151.9565,1078,10,1.304348,16,25.8125,53,8
38566,3912,6088,1603,11,2309,21,166.2857,599,6,0.8571429,9,46.66667,129,8
38567,4469,5531,3084,10,1385,17,251.7059,1891,12,1,9,21.11111,48,5
38568,3982,6018,2094,8,1888,20,186.25,1148,12,1.1,11,23.36364,52,8
38569,5497,4503,4505,5,992,15,344.8,3571,1,1.333333,10,32.5,86,8
38570,3954,6046,1480,12,2474,21,180,937,12,0.8095238,9,19.33333,35,8
38571,4319,5681,2970,9,1349,20,202.45,1816,12,0.95,11,24.54545,68,4
38572,3743,6257,994,13,2749,19,187,646,12,0.4736842,5,38,97,8
38573,3249,6751,2534,11,715,20,152.75,981,1,0.75,7,27.71428,57,8
38574,5042,4958,4550,2,492,13,366.6923,3812,6,1.307692,7,39.28571,60,15
38575,3466,6534,1281,15,2185,30,101.9333,854,6,0.9,13,31.38461,70,13
38576,3717,6283,2319,13,1398,19,184.3158,1054,8,0.4210526,4,53.75,92,14
38577,3802,6198,2161,13,1641,19,183.7368,1379,1,0.7894737,7,44.42857,147,8
38578,4603,5397,1573,11,3030,19,231.5789,1313,13,1.052632,10,20.3,57,8
38579,4198,5802,2723,10,1475,17,231.5294,1258,16,0.7647059,6,43.66667,83,18
38580,4757,5243,2969,6,1788,13,345.6923,2792,6,0.9230769,6,43.83333,96,22
38581,3990,6010,2722,4,1268,13,283.4615,1140,9,1.384615,9,33.88889,92,12
38582,3682,6318,1437,19,2245,26,132.2692,685,12,0.5384616,8,30.375,57,4
38583,3325,6675,2458,15,867,21,153.7619,1061,1,0.3809524,4,24,71,5
38584,3993,6007,2676,7,1317,13,296.8462,1986,11,0.6923077,5,26.8,57,13
38585,4342,5658,3446,7,896,12,333.0833,2763,8,1,6,57.5,197,12
38586,3785,6215,1381,16,2404,25,142.12,1035,12,0.68,8,29,68,16
38587,4180,5820,1309,9,2871,15,268.3333,1208,1,0.7333333,6,25.83333,53,8
38588,3979,6021,1355,9,2624,16,237.3125,1310,10,0.875,7,26,60,15
38589,3712,6288,1421,9,2291,22,148.4091,775,6,0.9545454,10,44.7,61,8
38590,4376,5624,2437,11,1939,16,266.6875,2318,12,0.625,5,21.8,33,14
38591,3525,6475,1052,12,2473,22,150,904,6,0.7272727,9,25,62,8
38592,3870,6130,2001,11,1869,25,132.2,577,8,1.12,14,40.35714,140,5
38593,3898,6102,1537,13,2361,23,155.6956,799,29,0.8260869,9,35.22222,126,5
38594,3773,6227,1417,12,2356,21,171.1905,639,5,0.7142857,7,25.42857,42,13
38595,3697,6303,1726,11,1971,18,195.3333,951,16,0.6111111,5,36.2,95,12
38596,4681,5319,2794,9,1887,23,188.9565,676,10,1.173913,14,23.92857,77,4
38597,3932,6068,3024,7,908,21,167.0952,1820,18,1.190476,12,35.25,103,8
38598,4207,5793,1149,13,3058,25,154.12,590,6,0.96,12,29.5,59,4
38599,4294,5706,2802,14,1492,21,192.2381,1263,6,0.7619048,8,32.125,52,18
38600,3910,6090,3294,11,616,19,193.5789,1496,7,0.6315789,5,46.4,103,9
38601,4108,5892,1024,14,3084,20,199.55,929,8,0.4,5,23.4,50,8
38602,4328,5672,2928,7,1400,18,216,1614,16,1.166667,11,40,83,8
38603,3770,6230,2579,12,1191,19,192.1053,726,1,0.6842105,7,17.14286,39,6
38604,3758,6242,1907,11,1851,16,222.75,1079,6,0.5625,5,38.8,79,4
38605,4461,5539,2596,8,1865,20,205.35,993,6,1.25,13,27.23077,53,4
38606,4622,5378,3652,11,970,18,246.5,2427,11,1,8,23.125,73,4
38607,4074,5926,2168,8,1906,19,186.6316,764,7,1.157895,11,48,169,20
38608,4044,5956,1664,13,2380,25,147.56,819,14,0.8,10,35.5,78,8
38609,3200,6800,1374,15,1826,23,126.8696,753,6,0.6086956,6,47,82,20
38610,3418,6582,1971,13,1447,21,151.5238,1796,12,0.5714286,6,39.33333,79,5
38611,3794,6206,2011,11,1783,17,216.7647,1964,18,0.5882353,5,21.8,50,5
38612,4495,5505,4079,6,416,11,388.6364,3184,11,1.181818,7,31.42857,84,4
38613,3773,6227,1602,8,2171,23,140.6087,673,6,1.391304,15,35.93333,95,12
38614,3497,6503,1627,11,1870,21,148,1329,6,0.9047619,10,38.9,104,8
38615,4760,5240,2431,4,2329,15,295.1333,1927,26,1.533333,12,27.75,89,8
38616,4114,5886,3676,8,438,20,190.45,741,8,1.1,12,25.41667,76,6
38617,3439,6561,2509,8,930,18,177.6111,1177,6,1.055556,9,26.88889,56,8
38618,3894,6106,1807,10,2087,16,227.875,1448,12,0.625,5,49.6,99,28
38619,4778,5222,3992,5,786,20,217.5,916,6,1.8,20,21.4,62,4
38620,3848,6152,1072,14,2776,19,190.5789,805,9,0.4210526,4,56.75,78,23
38621,4013,5987,1734,9,2279,14,279.9286,1596,16,0.5714286,4,23.5,57,8
38622,4793,5207,4025,9,768,17,262.4118,2022,7,1.058824,9,36.88889,70,13
38623,3885,6115,2254,14,1631,28,122.5,1555,6,0.8928571,11,41.36364,92,11
38624,5599,4401,5573,1,26,11,480.5454,1537,15,1.909091,12,26.08333,71,4
38625,4247,5753,2909,7,1338,20,182.3,1165,6,1.3,13,46.23077,100,13
38626,3980,6020,2804,5,1176,19,189.8947,843,8,1.052632,8,46.5,82,8
38627,3692,6308,1407,14,2285,21,167.3333,1365,6,0.5714286,6,29.66667,47,13
38628,3612,6388,1851,10,1761,23,137.3044,665,6,0.8695652,10,45.4,85,8
38629,4395,5605,3496,6,899,13,325.5385,1907,10,1.384615,10,16.3,25,4
38630,3183,6817,1317,14,1866,25,109.4,631,3,0.92,12,37.33333,105,4
38631,4075,5925,3250,11,825,18,215.6111,1481,6,0.8333333,7,27.71428,61,9
38632,3794,6206,2281,16,1513,24,148.9583,1313,8,0.5833333,7,31.28572,90,4
38633,4320,5680,2286,5,2034,11,378.9091,2090,9,0.9090909,5,30.4,73,13
38634,3058,6942,1603,14,1455,25,110.92,515,12,0.76,9,31.66667,47,13
38635,4201,5799,3178,9,1023,16,248.0625,2680,12,0.6875,6,38.66667,87,8
38636,4638,5362,2784,10,1854,20,216.2,2387,8,0.85,9,34.88889,56,4
38637,3411,6589,1163,13,2248,26,117.0769,565,6,0.9230769,12,30.58333,78,4
38638,3380,6620,1255,17,2125,21,157.5238,1036,1,0.3809524,4,18,33,11
38639,4690,5310,3598,6,1092,14,325.1429,2392,18,0.9285714,7,19.71428,35,8
38640,3764,6236,2418,8,1346,18,196.2222,852,6,1,8,29,79,8
38641,3427,6573,2463,11,964,25,117.72,954,6,1.04,12,40.33333,87,8
38642,3857,6143,2196,7,1661,20,171.75,569,6,1.05,10,42.2,98,4
38643,4367,5633,3964,5,403,19,196.6316,1588,12,1.578947,14,45.07143,117,8
38644,4505,5495,3983,3,522,18,229.1111,720,12,1.888889,16,23.8125,75,8
38645,4527,5473,3380,9,1147,22,186.4091,2806,6,1.045455,11,38.72727,94,4
38646,4307,5693,1776,8,2531,21,185.4286,664,12,1.285714,14,29.5,73,4
38647,3940,6060,3074,12,866,24,146.125,917,9,1.041667,12,36.08333,74,8
38648,4441,5559,3153,9,1288,25,159.92,2377,12,1,11,40.27273,76,8
38649,4596,5404,3452,8,1144,16,274.375,1768,13,1.125,9,22.88889,47,12
38650,4060,5940,1856,10,2204,18,212.1667,930,3,1,9,26.77778,51,6
38651,3483,6517,1286,11,2197,19,178.4211,643,10,0.7368421,7,13.28571,16,8
38652,4650,5350,2545,8,2105,16,267.4375,2116,10,0.8125,6,61.83333,95,37
38653,4541,5459,3910,9,631,19,225.1579,2298,1,0.8421053,7,37.57143,81,20
38654,3627,6373,1736,7,1891,12,280.8333,1254,19,0.6666667,4,64.25,101,43
38655,3427,6573,1668,12,1759,23,134.3044,646,16,0.8695652,10,33.8,70,13
38656,3660,6340,2508,12,1152,25,129.64,640,17,1,12,34.91667,69,9
38657,4160,5840,2640,8,1520,18,218.4444,1537,6,0.9444444,8,28.5,65,8
38658,3765,6235,3073,8,692,14,251.4286,2583,10,0.7142857,5,49,99,13
38659,4143,5857,3236,6,907,16,239,1247,6,1.125,8,39.875,86,11
38660,3888,6112,2583,11,1305,20,178,1296,6,0.8,7,46.85714,83,14
38661,3629,6371,1992,11,1637,25,128.08,817,1,1.04,12,35.58333,112,8
38662,3243,6757,1305,14,1938,22,136.1818,621,5,0.5909091,7,35.28571,78,8
38663,4113,5887,2575,13,1538,17,235.6471,2248,12,0.2941177,3,35.66667,69,4
38664,4241,5759,3527,4,714,13,301.7692,874,24,1.615385,11,28.90909,105,4
38665,3533,6467,1392,11,2141,18,183.5,1026,1,0.6666667,6,38.33333,72,21
38666,4138,5862,1928,10,2210,19,205.6842,969,1,0.8947368,9,25.55556,69,4
38667,4098,5902,1884,14,2214,22,177.2273,1768,6,0.5909091,7,28.42857,57,4
38668,3936,6064,2421,8,1515,18,202.9444,1160,6,0.9444444,9,31.44444,83,8
38669,4118,5882,2396,7,1722,17,227.1176,1071,10,1.352941,12,21.41667,60,8
38670,4167,5833,3054,13,1113,21,182.8571,2067,1,0.7619048,8,40.875,82,13
38671,4013,5987,1880,9,2133,17,221.3529,1618,17,0.9411765,8,31.25,57,13
38672,4280,5720,2305,8,1975,12,348.25,1320,16,0.6666667,4,25.25,46,12
38673,4061,5939,2258,11,1803,15,266.5333,1202,16,0.4,4,15.75,24,8
38674,3105,6895,1103,15,2002,24,120.4583,550,12,0.6666667,7,30.57143,66,8
38675,3784,6216,1589,12,2195,22,154.2727,1417,8,0.9545454,10,39,96,11
38676,3686,6314,1846,11,1840,20,167.05,1568,6,0.85,9,38.33333,120,8
38677,3872,6128,1755,12,2117,23,155.3478,1153,12,0.8695652,10,29.9,52,8
38678,3968,6032,2905,10,1063,21,171.1905,1659,12,1.047619,10,37.3,96,13
38679,2930,7070,1208,15,1722,26,100.2308,467,6,0.5769231,8,40.5,97,8
38680,4390,5610,4093,5,297,13,318.8462,2680,6,1.307692,8,30.625,142,8
38681,4058,5942,1775,11,2283,19,199.6842,1055,12,0.7894737,7,37.71429,102,15
38682,4687,5313,3927,4,760,7,650.4286,3083,16,0.8571429,3,44.66667,108,13
38683,3724,6276,1043,13,2681,28,110.2143,543,6,0.9285714,11,58,88,30
38684,3474,6526,750,13,2724,23,138.5217,750,12,0.7826087,9,32,57,12
38685,4056,5944,2123,7,1933,16,244.3125,1719,21,0.875,7,21,37,14
38686,4040,5960,1524,12,2516,22,168.7727,604,5,0.9545454,10,32.7,69,11
38687,4426,5574,2658,8,1768,17,239.2941,1702,6,1.235294,10,35.8,95,12
38688,4449,5551,1964,5,2485,15,280.1333,1461,10,1.133333,8,30.875,71,8
38689,4199,5801,3225,11,974,21,179.7143,1878,1,0.8095238,9,47.22222,94,8
38690,4530,5470,1836,7,2694,20,201.65,894,7,1.45,14,35.5,71,6
38691,3693,6307,1769,11,1924,19,182,1045,6,0.7368421,7,33.57143,80,17
38692,4686,5314,3591,9,1095,15,299.7333,2481,13,0.9333333,7,27.14286,75,8
38693,4533,5467,2151,11,2382,25,162.44,1458,9,0.96,12,39.33333,220,8
38694,3956,6044,2726,13,1230,22,169.6364,1537,6,0.7727273,8,28,46,11
38695,4209,5791,2550,9,1659,13,314.1538,1188,14,0.6923077,5,25,61,5
38696,3655,6345,1714,15,1941,20,175.6,871,5,0.35,3,47.66667,114,10
38697,4248,5752,3866,10,382,16,256.6875,2366,12,0.625,5,28.2,61,13
38698,3631,6369,1578,9,2053,24,129.625,566,10,1.166667,14,37.14286,99,4
38699,4318,5682,3403,8,915,16,255.875,2376,6,0.875,7,32,61,8
38700,4201,5799,2289,9,1912,19,208.2105,938,12,0.8947368,9,27.22222,73,4
38701,4974,5026,4712,5,262,13,367.7692,2903,17,1.153846,8,24.125,51,4
38702,3991,6009,2375,12,1616,20,182.1,1749,10,1,10,34.9,83,9
38703,4223,5777,1678,7,2545,14,285.5714,880,16,0.7857143,5,45,79,16
38704,3829,6171,1594,12,2235,14,268.4286,1517,6,0.1428571,1,71,71,71
38705,4691,5309,4422,4,269,15,301.7333,1714,6,1.133333,9,18.33333,33,8
38706,4414,5586,1430,9,2984,17,249.5294,1430,11,0.7058824,6,28.66667,69,4
38707,4465,5535,3688,4,777,16,255.25,1129,6,1.3125,11,34.63636,103,6
38708,4311,5689,2998,4,1313,16,243.5625,1691,6,1.5625,11,37.63636,70,9
38709,4280,5720,3170,10,1110,20,190.9,1557,6,0.95,9,51.33333,185,19
38710,3761,6239,1379,9,2382,22,156.6364,829,12,1.272727,14,22.5,57,8
38711,4043,5957,3533,7,510,18,209.1667,1158,6,0.8888889,7,39.71429,101,8
38712,3205,6795,1822,11,1383,16,194.8125,940,12,0.4375,3,29.33333,52,16
38713,4221,5779,1799,8,2422,20,196,981,1,1.05,10,30.1,54,10
38714,4245,5755,2225,9,2020,25,149.32,841,6,1.4,16,32,74,8
38715,4812,5188,4348,9,464,16,284.125,3466,11,1.125,8,33.25,95,8
38716,4722,5278,2702,7,2020,14,326.5,2124,14,0.8571429,5,30.2,77,13
38717,4195,5805,3292,11,903,18,219.6667,2212,6,0.5555556,4,60.25,77,43
38718,4701,5299,4000,5,701,14,316.7143,2389,10,1.285714,9,29.66667,70,12
38719,3664,6336,2044,8,1620,17,205.3529,843,12,1.117647,10,17.3,34,4
38720,4757,5243,4042,8,715,16,284.5625,1542,16,0.9375,8,25.5,59,8
38721,4511,5489,3857,7,654,22,186.2727,1050,4,1.454545,16,25.8125,69,4
38722,5047,4953,4353,7,694,16,301.25,2866,15,1.25,10,22.7,39,8
38723,4836,5164,1808,5,3028,13,356.9231,985,12,1.230769,8,24.5,41,16
38724,3370,6630,1798,15,1572,22,144.0909,1316,12,0.6818182,8,25,52,8
38725,4654,5346,4479,5,175,17,250.1765,1822,22,1.823529,15,26.73333,64,8
38726,4188,5812,1848,11,2340,25,152.52,1063,6,1.2,14,26.78572,58,8
38727,4305,5695,3488,7,817,19,211.8421,1745,6,1,10,28,72,4
38728,4510,5490,3890,9,620,14,307.2857,1552,11,0.7142857,5,41.6,105,13
38729,3964,6036,3600,7,364,25,140.64,651,6,1.52,20,22.4,68,3
38730,3425,6575,980,10,2445,23,132.2609,432,6,0.9130435,9,42.55556,69,18
38731,3189,6811,1933,12,1256,25,111.92,423,12,1.04,14,27.92857,79,4
38732,4376,5624,3234,7,1142,26,153.7692,1217,1,1.269231,15,25.2,52,8
38733,4022,5978,2862,12,1160,29,115.6207,966,1,1.37931,19,35.21053,146,8
38734,3202,6798,1036,17,2166,26,112.7308,487,6,0.5769231,7,38.71429,77,6
38735,5012,4988,4059,7,953,14,338,3251,6,1.071429,7,40,92,11
38736,3991,6009,3066,7,925,13,296.5385,1913,23,0.8461539,5,27.2,44,11
38737,3859,6141,2108,10,1751,19,183.8421,618,8,1.052632,10,36.6,84,12
38738,4706,5294,4197,5,509,12,379.1667,2132,8,1.166667,7,22.28572,42,9
38739,4532,5468,3387,8,1145,16,266.9375,1623,8,1,8,32.625,95,13
38740,3923,6077,3320,10,603,18,202.3889,1907,6,0.7777778,6,46.66667,87,15
38741,4163,5837,3856,8,307,23,159.9565,1455,5,1.086957,12,40.33333,115,8
38742,4800,5200,2582,4,2218,14,321.0714,2072,18,1.5,11,27.72727,116,8
38743,4983,5017,4354,7,629,19,241.6842,1251,6,1.315789,13,30.07692,56,8
38744,4993,5007,4512,8,481,14,348.4286,4154,6,0.7142857,5,23,36,6
38745,3299,6701,876,15,2423,27,110.0741,758,9,0.6296296,8,40.875,136,4
38746,4152,5848,2452,7,1700,23,159.3913,1082,6,1.391304,16,30.375,65,8
38747,3695,6305,1585,12,2110,23,140.5217,700,1,1,11,42.09091,78,12
38748,4081,5919,2018,9,2063,24,145.875,1231,6,1.208333,14,41.42857,106,8
38749,4659,5341,3934,7,725,15,294.6667,2016,5,1.133333,8,29.875,74,8
38750,4474,5526,2397,7,2077,15,279.6,1309,11,1,7,40,81,16
38751,3734,6266,1663,12,2071,21,155.5714,953,6,0.8095238,7,66.71429,210,12
38752,4031,5969,2291,7,1740,17,218,1980,6,1,9,36.11111,90,4
38753,3972,6028,3207,8,765,25,143.08,1160,6,1.32,15,26.33333,64,8
38754,4202,5798,3225,4,977,19,189.5789,800,6,1.842105,17,35.29412,95,8
38755,4261,5739,3499,7,762,19,198.5789,1392,6,1.263158,11,44.36364,91,13
38756,2980,7020,547,19,2433,28,100.75,547,12,0.5357143,8,19.875,32,8
38757,3756,6244,3454,6,302,19,178.2632,942,6,1.210526,12,30.75,79,8
38758,4393,5607,3225,7,1168,15,267.4,833,16,1.066667,7,54.57143,79,33
38759,3413,6587,2412,14,1001,23,137.4348,1458,6,0.6956522,8,31.5,80,8
38760,4203,5797,2648,12,1555,18,215.3889,1032,1,0.7222222,7,46.57143,85,8
38761,5476,4524,4462,4,1014,9,594.1111,3810,6,0.8888889,4,32.25,44,9
38762,4893,5107,4144,2,749,10,470.7,3021,6,2,10,18.6,32,11
38763,4518,5482,3939,8,579,17,244.4118,2710,16,1,9,40.33333,133,5
38764,4424,5576,1781,13,2643,32,121.8125,574,6,1.1875,19,27.68421,94,4
38765,4101,5899,2086,11,2015,23,163.5652,637,6,1.130435,14,24.21428,78,8
38766,4497,5503,3306,4,1191,16,246.5625,1500,7,1.5625,12,46,98,13
38767,4871,5129,4633,7,238,12,397.6667,4345,6,0.5833333,3,33,54,22
38768,4542,5458,3922,7,620,15,293.8667,3559,14,0.9333333,8,16.75,30,7
38769,3484,6516,916,15,2568,23,137.9565,569,6,0.7826087,9,34.55556,58,8
38770,3581,6419,1251,12,2330,21,157.5238,1141,7,0.7619048,8,34.125,65,13
38771,4112,5888,1156,11,2956,19,201.3158,916,1,0.8947368,9,31.88889,83,8
38772,3090,6910,1313,13,1777,23,112.8696,460,7,0.7391304,8,61.75,217,8
38773,4440,5560,3737,7,703,15,284.2,1936,12,1,8,22.125,38,7
38774,3120,6880,1820,10,1300,19,150.3684,624,27,0.7894737,7,37.57143,74,9
38775,4382,5618,3343,6,1039,14,293.7857,2461,6,1,7,38.42857,65,10
38776,4501,5499,3635,5,866,14,305.0714,1525,6,1.214286,8,28.75,99,8
38777,4308,5692,2615,8,1693,17,238.1176,1265,8,0.9411765,8,32.5,72,10
38778,3964,6036,1943,11,2021,18,211.6111,641,16,0.6666667,6,25.83333,59,12
38779,3219,6781,1772,12,1447,17,181.1765,1605,12,0.5882353,5,27.8,36,18
38780,3785,6215,1838,13,1947,21,170.2857,996,6,0.6666667,7,29.85714,66,8
38781,5845,4155,5752,3,93,9,626,3860,20,1.555556,7,30.14286,48,19
38782,3797,6203,2507,8,1290,16,223.75,1051,19,0.8125,6,36.16667,83,9
38783,4279,5721,2108,8,2171,18,215.2778,1577,8,0.9444444,9,44.88889,124,8
38784,4188,5812,2148,9,2040,18,217.9444,974,6,0.8888889,8,33.125,47,12
38785,4417,5583,3773,3,644,22,165.5,1085,1,1.636364,15,51.73333,159,4
38786,3978,6022,1485,13,2493,22,166.7273,1074,9,1,11,28.18182,65,8
38787,3481,6519,1302,16,2179,21,159.5238,669,1,0.4285714,5,26.2,64,8
38788,4476,5524,2163,6,2313,18,227.2222,731,6,1.388889,12,32.16667,80,8
38789,3804,6196,2565,7,1239,21,158.7619,476,6,1.47619,15,31.33333,81,4
38790,5137,4863,2686,5,2451,15,321.0667,2237,6,1.066667,7,45.85714,97,12
38791,4038,5962,2282,11,1756,15,260.1333,2193,1,0.4,3,45.33333,67,12
38792,3864,6136,2114,9,1750,19,185.6316,1268,12,0.8947368,9,37.44444,75,8
38793,3815,6185,1833,10,1982,22,157.2273,1158,6,1.045455,11,32.36364,71,4
38794,4065,5935,1736,9,2329,18,204.1111,1034,7,1.111111,10,39.1,91,8
38795,4549,5451,3951,11,598,20,210.45,2807,19,0.75,7,48.57143,142,9
38796,3771,6229,1036,10,2735,18,195.3889,1036,12,0.7777778,7,36.28571,108,13
38797,3161,6839,1955,9,1206,20,132.95,645,9,1.15,11,45.63636,128,15
38798,4076,5924,1598,13,2478,20,195.3,880,9,0.55,5,34,70,15
38799,3522,6478,1373,13,2149,23,138.7391,548,14,0.6956522,7,47.28571,131,5
38800,4070,5930,1963,13,2107,19,209.8421,1891,7,0.4736842,5,16.6,35,4
38801,4124,5876,2836,9,1288,22,169.1364,1479,1,1.090909,10,40.3,74,8
38802,4322,5678,4072,4,250,17,224.2353,1172,7,1.529412,13,39.23077,98,4
38803,3866,6134,2512,10,1354,17,216.1176,823,12,0.7058824,7,27.42857,65,8
38804,3487,6513,1609,17,1878,24,136.0833,1031,6,0.4583333,6,36.83333,62,8
38805,3624,6376,1381,10,2243,16,221.1875,1080,17,0.5625,5,17,37,4
38806,4480,5520,2203,11,2277,21,197.7143,1388,6,1.095238,12,27.33333,57,8
38807,4527,5473,2364,10,2163,19,224.7368,1219,6,0.7894737,7,36.71429,68,23
38808,4482,5518,3684,7,798,13,331.9231,2874,6,0.7692308,5,33.4,60,14
38809,4302,5698,2495,12,1807,28,133.6071,1103,6,1.142857,15,37.4,104,8
38810,4544,5456,2067,8,2477,14,307.5,1436,6,0.7142857,5,47.8,145,17
38811,3475,6525,2129,18,1346,26,118.0769,1433,6,0.5384616,7,57.85714,79,33
38812,3673,6327,3291,7,382,19,171.4211,1069,7,1.210526,12,34.66667,176,6
38813,3498,6502,2132,16,1366,23,144.8261,1247,1,0.4782609,6,27.83333,44,13
38814,3678,6322,3223,9,455,20,166.25,1019,9,1.15,11,32.09091,72,12
38815,3710,6290,1658,14,2052,25,134.72,750,6,1.04,13,26.30769,57,10
38816,4687,5313,4443,7,244,18,247.5556,2010,6,1.111111,9,25.66667,57,8
38817,3628,6372,1979,10,1649,20,166.8,957,6,0.95,9,32.44444,65,16
38818,4817,5183,4698,3,119,12,366.0833,2112,6,1.666667,10,42.4,91,25
38819,4432,5568,2165,9,2267,17,243,1278,6,0.9411765,9,33.44444,144,4
38820,4335,5665,3022,11,1313,19,217.6842,2543,12,0.7894737,8,24.875,44,8
38821,3999,6001,1544,10,2455,20,188.5,745,6,0.9,7,32.71429,96,13
38822,4323,5677,2978,8,1345,15,271.4667,2256,6,0.7333333,6,41.83333,141,4
38823,4132,5868,2920,10,1212,21,184.4762,1208,11,1.047619,11,23.45455,51,6
38824,4592,5408,4228,4,364,18,232.2778,1134,6,1.722222,16,25.6875,67,8
38825,4518,5482,2046,7,2472,18,232.7778,1546,6,1.277778,11,29.81818,90,8
38826,4675,5325,1969,7,2706,16,265.25,1382,6,1.1875,9,47.88889,130,13
38827,4438,5562,3794,9,644,14,311.1429,3372,10,0.5714286,4,20.5,35,12
38828,4173,5827,2342,9,1831,21,181.2381,878,6,1.238095,13,28.23077,68,8
38829,3095,6905,1781,14,1314,20,145.9,866,4,0.45,5,35.4,80,8
38830,3325,6675,1534,15,1791,24,127,552,22,0.625,8,34.625,87,8
38831,3661,6339,1590,12,2071,22,149.0909,1218,6,0.8636364,9,42.33333,137,9
38832,4017,5983,2835,6,1182,20,175.5,886,12,1.75,18,28.16667,63,8
38833,4249,5751,3346,7,903,16,244.6875,2231,6,1,8,41.75,71,16
38834,4193,5807,2334,9,1859,20,199.35,1782,6,0.95,9,22.88889,40,12
38835,5223,4777,4738,5,485,14,351.5,2230,12,1.642857,12,25.16667,70,6
38836,3910,6090,3173,10,737,18,205.5,1993,6,0.7777778,6,35.16667,90,12
38837,4009,5991,2989,5,1020,13,285.2308,1138,17,1.384615,9,33.44444,64,19
38838,4182,5818,2811,8,1371,17,236.1765,1730,6,0.8823529,7,23.85714,54,8
38839,4454,5546,2504,11,1950,21,195.5238,1275,6,0.952381,10,34.8,103,8
38840,3173,6827,1296,10,1877,18,167.2778,562,22,0.8333333,7,23.14286,50,4
38841,3495,6505,1278,14,2217,23,138,648,12,0.6956522,8,40.125,101,13
38842,3640,6360,1069,18,2571,28,120.1071,506,1,0.6428571,9,30.77778,61,8
38843,4160,5840,3170,10,990,17,231.8235,1669,1,0.6470588,5,43.8,99,11
